,ID,COMPANY,PROVINCE,geometry,index_right,Latitude,Longitude
7238,12318190,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.46643592547535 55.966266607536646),0,55.966266607536646,-120.46643592547535
7239,12318191,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.87892537374196 57.545179372617966),0,57.545179372617966,-121.87892537374196
7240,12318192,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.87903528801915 57.545299828684584),0,57.545299828684584,-121.87903528801915
7243,12318195,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.11438614296277 55.53097361325432),0,55.53097361325432,-120.11438614296277
7244,12318196,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.1145446303434 55.530973753042154),0,55.530973753042154,-120.1145446303434
7248,12318200,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.33476674851762 55.82585937276172),0,55.82585937276172,-120.33476674851762
7249,12318201,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.33489449202541 55.825859445000546),0,55.825859445000546,-120.33489449202541
7303,12318255,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.4941222945198 55.88210529999042),0,55.88210529999042,-120.4941222945198
7306,12318258,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.78270815967969 55.950847356135064),0,55.950847356135064,-120.78270815967969
7307,12318259,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.19454091857018 55.85382915114969),0,55.85382915114969,-120.19454091857018
7308,12318260,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87163152065601 56.06666628425434),0,56.06666628425434,-120.87163152065601
7310,12318262,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.0986489934843 55.56259263093074),0,55.56259263093074,-120.0986489934843
7311,12318263,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09841163136969 55.562591880584705),0,55.562591880584705,-120.09841163136969
7315,12318267,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87164389485588 56.06644181763313),0,56.06644181763313,-120.87164389485588
7316,12318268,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87165626719326 56.066217351857354),0,56.066217351857354,-120.87165626719326
7317,12318269,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87167358768004 56.06590309905812),0,56.06590309905812,-120.87167358768004
7318,12318270,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.05071744900718 56.24423983639241),0,56.24423983639241,-122.05071744900718
7319,12318271,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7545579278737 55.853024544084924),0,55.853024544084924,-120.7545579278737
7321,12318273,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.0590991479363 55.53527571674364),0,55.53527571674364,-120.0590991479363
7324,12318276,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87168595967921 56.06567863332208),0,56.06567863332208,-120.87168595967921
7326,12318278,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.24312386755409 56.97254585397219),0,56.97254585397219,-122.24312386755409
7327,12318279,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75455851715331 55.852958944753624),0,55.852958944753624,-120.75455851715331
7328,12318280,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.22452612086974 56.94393420145319),0,56.94393420145319,-122.22452612086974
7334,12318286,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.80687016643894 55.70538837079489),0,55.70538837079489,-120.80687016643894
7343,12318295,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.25360438087876 55.57980990512583),0,55.57980990512583,-120.25360438087876
7346,12318298,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.23887547301258 55.306737876821224),0,55.306737876821224,-120.23887547301258
7348,12318300,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.34349346083187 57.27552967973835),0,57.27552967973835,-121.34349346083187
7349,12318301,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.10064475262922 55.53796482709603),0,55.53796482709603,-120.10064475262922
7351,12318303,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.83454706591425 55.7444512728633),0,55.7444512728633,-120.83454706591425
7357,12318309,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.66693992019209 57.12230287724755),0,57.12230287724755,-122.66693992019209
7363,12318315,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.5625755206708 55.784162402506),0,55.784162402506,-120.5625755206708
7365,12318317,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.26694947876864 56.578189482621134),0,56.578189482621134,-120.26694947876864
7369,12318321,Bench Creek Resources Ltd.,BRITISH COLUMBIA,POINT (-120.31324081942822 55.36018887981353),0,55.36018887981353,-120.31324081942822
7371,12318323,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.26292588791203 55.3078602366881),0,55.3078602366881,-120.26292588791203
7373,12318325,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77847066978644 55.938219905456435),0,55.938219905456435,-120.77847066978644
7375,12318327,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77846941738602 55.938157868575445),0,55.938157868575445,-120.77846941738602
7377,12318329,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.78334679749803 55.95060360396956),0,55.95060360396956,-120.78334679749803
7378,12318330,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7784708690834 55.93818845255822),0,55.93818845255822,-120.7784708690834
7380,12318332,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.21932171233091 55.684312386347365),0,55.684312386347365,-120.21932171233091
7381,12318333,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.21908767696672 55.68433674668023),0,55.68433674668023,-120.21908767696672
7382,12318334,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.69311708984647 57.44718311320636),0,57.44718311320636,-121.69311708984647
7384,12318336,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.89418685374098 57.494713916416295),0,57.494713916416295,-120.89418685374098
7389,12318341,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.20797165444363 56.722068463814885),0,56.722068463814885,-122.20797165444363
7390,12318342,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.6402448138626 55.72137484420605),0,55.72137484420605,-120.6402448138626
7391,12318343,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.6402438680265 55.721284944360235),0,55.721284944360235,-120.6402438680265
7394,12318346,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.05097348812912 56.24406569304632),0,56.24406569304632,-122.05097348812912
7395,12318347,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.04956977072605 56.243602971472825),0,56.243602971472825,-122.04956977072605
7396,12318348,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.34697430264633 55.30504488474788),0,55.30504488474788,-120.34697430264633
7397,12318349,Zargon Oil & Gas Ltd.,BRITISH COLUMBIA,POINT (-120.11290614874535 56.378559422647584),0,56.378559422647584,-120.11290614874535
7399,12318351,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.04946637309139 56.243673159357584),0,56.243673159357584,-122.04946637309139
7400,12318352,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.34722607120818 55.30505035589819),0,55.30505035589819,-120.34722607120818
7401,12318353,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.24263452543622 56.97258421832823),0,56.97258421832823,-122.24263452543622
7402,12318354,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66022971902005 55.92398927240519),0,55.92398927240519,-120.66022971902005
7403,12318355,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66028050071347 55.92394350060323),0,55.92394350060323,-120.66028050071347
7454,12318406,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.02570666858257 56.708746149157655),0,56.708746149157655,-122.02570666858257
7456,12318408,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.90325925030662 56.6769602762019),0,56.6769602762019,-121.90325925030662
7457,12318409,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.70331827483047 57.06386904773901),0,57.06386904773901,-121.70331827483047
7458,12318410,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.83157357990959 57.04373697069453),0,57.04373697069453,-121.83157357990959
7460,12318412,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58206587726312 55.85545638193408),0,55.85545638193408,-120.58206587726312
7462,12318414,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.62076110418742 55.6366621318279),0,55.6366621318279,-120.62076110418742
7467,12318419,Shell Canada Limited,BRITISH COLUMBIA,POINT (-121.04840542689075 56.00979274301131),0,56.00979274301131,-121.04840542689075
7474,12318426,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.12545164875215 56.58567437962496),0,56.58567437962496,-122.12545164875215
7479,12318431,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.41916179806508 57.10761294088123),0,57.10761294088123,-121.41916179806508
7481,12318433,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.40246975013943 55.99856282855358),0,55.99856282855358,-120.40246975013943
7482,12318434,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.12287822895657 55.619074359224),0,55.619074359224,-120.12287822895657
7483,12318435,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.12307835772614 55.61901792700599),0,55.61901792700599,-120.12307835772614
7484,12318436,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.33567858572742 57.11089990354262),0,57.11089990354262,-122.33567858572742
7486,12318438,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.1457407065398 55.86530106341193),0,55.86530106341193,-120.1457407065398
7488,12318440,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.77105029064029 57.387660801227376),0,57.387660801227376,-121.77105029064029
7489,12318441,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.29044341100598 55.67393467664527),0,55.67393467664527,-120.29044341100598
7490,12318442,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.97294900332754 56.09368307899514),0,56.09368307899514,-120.97294900332754
7492,12318444,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.10015604495877 55.53782020493472),0,55.53782020493472,-120.10015604495877
7493,12318445,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.10001481281886 55.53777910295879),0,55.53777910295879,-120.10001481281886
7494,12318446,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.142348213162 55.83338219122379),0,55.83338219122379,-120.142348213162
7495,12318447,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.55149598723072 55.89139442119547),0,55.89139442119547,-120.55149598723072
7496,12318448,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.55173594485952 55.89139380164198),0,55.89139380164198,-120.55173594485952
7500,12318452,Orphan Fund,BRITISH COLUMBIA,POINT (-120.49409003159161 57.14399074049647),0,57.14399074049647,-120.49409003159161
7501,12318453,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.56428795746163 57.05062269826514),0,57.05062269826514,-122.56428795746163
7504,12318456,Enercapita Energy Ltd.,BRITISH COLUMBIA,POINT (-120.01422708497994 56.43696162524312),0,56.43696162524312,-120.01422708497994
7509,12318461,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.07033714369533 55.27219749459497),0,55.27219749459497,-120.07033714369533
7515,12318467,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.62159567880518 57.10384093825347),0,57.10384093825347,-122.62159567880518
7526,12318478,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.55065741628393 56.6424673478446),0,56.6424673478446,-121.55065741628393
7527,12318479,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.58330296772056 56.601753338048155),0,56.601753338048155,-121.58330296772056
7528,12318480,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.89606365097781 56.06384632745324),0,56.06384632745324,-120.89606365097781
7530,12318482,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.58074539963313 57.08311643945225),0,57.08311643945225,-122.58074539963313
7533,12318485,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.40309684453426 56.00181456500405),0,56.00181456500405,-120.40309684453426
7538,12318490,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.30525338746968 55.700952897391964),0,55.700952897391964,-120.30525338746968
7539,12318491,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.30518088456526 55.70087310165334),0,55.70087310165334,-120.30518088456526
7540,12318492,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.380874332905 57.10378733606554),0,57.10378733606554,-121.380874332905
7542,12318494,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.15098226589495 55.58745203190414),0,55.58745203190414,-120.15098226589495
7543,12318495,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.15085101847903 55.58696354285973),0,55.58696354285973,-120.15085101847903
7547,12318499,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.49024341231244 55.6639133935653),0,55.6639133935653,-120.49024341231244
7555,12318507,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.41082103226638 55.93776831899539),0,55.93776831899539,-120.41082103226638
7564,12318516,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.29698448080941 55.26220178704202),0,55.26220178704202,-120.29698448080941
7623,12318575,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.08378373851609 57.110930951076874),0,57.110930951076874,-121.08378373851609
7629,12318581,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.20134525431148 55.2284002173851),0,55.2284002173851,-120.20134525431148
7631,12318583,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.21988952246926 55.30212763597039),0,55.30212763597039,-120.21988952246926
7635,12318587,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.19228989003449 55.25861455683374),0,55.25861455683374,-120.19228989003449
7638,12318590,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.19249001381486 55.258544547189324),0,55.258544547189324,-120.19249001381486
7644,12318596,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.82659951485921 55.76118436826383),0,55.76118436826383,-120.82659951485921
7645,12318597,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.83455182319602 55.76006561806262),0,55.76006561806262,-120.83455182319602
7646,12318598,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.56537208084497 55.58666532247562),0,55.58666532247562,-120.56537208084497
7648,12318600,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.40917157592276 55.42360171645894),0,55.42360171645894,-120.40917157592276
7651,12318603,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.13647279597322 55.86047232873761),0,55.86047232873761,-120.13647279597322
7653,12318605,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17909399838773 55.855083960296966),0,55.855083960296966,-120.17909399838773
7654,12318606,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17909356399953 55.855398571360595),0,55.855398571360595,-120.17909356399953
7656,12318608,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.52757551168546 55.69310646818139),0,55.69310646818139,-120.52757551168546
7657,12318609,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.5276038552543 55.69265761731737),0,55.69265761731737,-120.5276038552543
7659,12318611,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.97234093222029 56.0936596122357),0,56.0936596122357,-120.97234093222029
7660,12318612,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.53324698483551 55.809596507299716),0,55.809596507299716,-120.53324698483551
7662,12318614,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.59421762005343 55.59340731989456),0,55.59340731989456,-120.59421762005343
7664,12318616,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.96768275763179 55.789656054552516),0,55.789656054552516,-120.96768275763179
7666,12318618,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.14264510391617 55.879584156092086),0,55.879584156092086,-120.14264510391617
7667,12318619,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.2510849548993 56.99774216851812),0,56.99774216851812,-122.2510849548993
7668,12318620,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.1004517316889 55.53729231678856),0,55.53729231678856,-120.1004517316889
7717,12318669,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.16299298255495 56.41059402709484),0,56.41059402709484,-122.16299298255495
7718,12318670,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.38729560304685 57.08404871998204),0,57.08404871998204,-121.38729560304685
7719,12318671,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.2481046184963 55.67323946047653),0,55.67323946047653,-120.2481046184963
7720,12318672,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.24796512131427 55.673257070024256),0,55.673257070024256,-120.24796512131427
7728,12318680,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.94234647653258 56.21341611255827),0,56.21341611255827,-121.94234647653258
7729,12318681,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.94220727388326 56.21346136690583),0,56.21346136690583,-121.94220727388326
7730,12318682,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.5589946574103 56.02014083313189),0,56.02014083313189,-120.5589946574103
7731,12318683,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.82156815332918 56.03383728223215),0,56.03383728223215,-120.82156815332918
7733,12318685,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.5699810328765 56.915342917139874),0,56.915342917139874,-121.5699810328765
7735,12318687,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.42626916780715 55.22756998109341),0,55.22756998109341,-120.42626916780715
7736,12318688,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.19948494896137 57.274121111787814),0,57.274121111787814,-122.19948494896137
7739,12318691,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.30021687368482 56.842857002645),0,56.842857002645,-122.30021687368482
7740,12318692,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.30012353799894 56.843158008905235),0,56.843158008905235,-122.30012353799894
7741,12318693,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.30027893326971 56.84312956518362),0,56.84312956518362,-122.30027893326971
